current_stock,running_stock,quantity,unit_price,transaction_cost,section_id,brand,supplier,location,manager,section_name,transaction_type,unit_of_measure,performed_by,transaction_date,stock_level
28,29,25,290.25,188.81,16,Brand B,Supplier Z,Depot 3,Manager 3,Section C,Purchase,Kg,User3,2024-05-20,Perfect
22,16,14,842.34,320.9,1,Brand D,Supplier X,Depot 3,Manager 3,Section C,Return,Kg,User2,2024-01-07,Low
62,57,44,421.67,157.4,17,Brand A,Supplier X,Depot 1,Manager 1,Section A,Return,Kg,User1,2024-01-04,High
19,23,9,702.78,448.42,15,Brand C,Supplier X,Depot 1,Manager 3,Section C,Purchase,Kg,User1,2024-03-22,Low
27,44,20,745.02,59.54,12,Brand D,Supplier Y,Depot 3,Manager 3,Section A,Sale,Pieces,User1,2024-09-23,Perfect
90,98,71,45.24,465.39,18,Brand C,Supplier Z,Depot 2,Manager 3,Section A,Purchase,Kg,User2,2024-02-23,Very High
2,1,3,42.46,323.24,14,Brand C,Supplier Z,Depot 3,Manager 3,Section C,Sale,Pieces,User3,2024-06-27,Very Low
2,5,4,584.9,396.26,20,Brand C,Supplier Z,Depot 2,Manager 3,Section C,Return,Kg,User3,2024-04-09,Very Low
81,78,59,577.93,115.52,17,Brand C,Supplier Z,Depot 1,Manager 3,Section C,Purchase,Boxes,User3,2024-05-17,Very High
28,28,28,104.64,149.59,1,Brand C,Supplier Z,Depot 2,Manager 2,Section C,Purchase,Boxes,User1,2024-12-12,Perfect
85,95,70,101.67,471.29,1,Brand D,Supplier Z,Depot 2,Manager 1,Section C,Purchase,Kg,User2,2024-06-25,Very High
44,29,21,598.61,177.0,3,Brand C,Supplier X,Depot 3,Manager 3,Section C,Return,Kg,User2,2024-08-03,Perfect
92,84,74,567.04,169.55,10,Brand C,Supplier Y,Depot 2,Manager 3,Section B,Return,Kg,User3,2024-04-21,Very High
87,79,59,676.18,433.48,5,Brand C,Supplier Y,Depot 1,Manager 2,Section A,Purchase,Kg,User3,2024-06-10,Very High
16,16,9,534.45,167.78,13,Brand D,Supplier X,Depot 2,Manager 1,Section B,Sale,Kg,User1,2024-12-12,Low
30,41,18,793.16,395.89,10,Brand B,Supplier X,Depot 1,Manager 2,Section C,Purchase,Pieces,User1,2024-07-15,Perfect
16,18,11,990.49,387.39,11,Brand B,Supplier Z,Depot 2,Manager 1,Section A,Sale,Boxes,User2,2024-11-04,Low
23,23,6,597.74,201.82,14,Brand D,Supplier X,Depot 1,Manager 2,Section C,Return,Pieces,User2,2024-12-24,Low
14,22,6,953.88,160.95,8,Brand A,Supplier Y,Depot 1,Manager 2,Section A,Purchase,Kg,User2,2024-11-02,Low
12,23,6,493.77,83.83,18,Brand A,Supplier Y,Depot 2,Manager 1,Section B,Sale,Pieces,User3,2024-05-25,Low
7,7,2,879.55,243.76,6,Brand C,Supplier Z,Depot 3,Manager 2,Section B,Return,Pieces,User2,2024-05-05,Very Low
29,43,30,503.45,91.37,14,Brand A,Supplier Y,Depot 3,Manager 2,Section A,Sale,Pieces,User3,2024-07-05,Perfect
22,11,8,437.33,361.6,8,Brand A,Supplier Z,Depot 3,Manager 3,Section A,Sale,Kg,User2,2024-05-30,Low
100,83,63,426.26,407.21,19,Brand C,Supplier Z,Depot 3,Manager 2,Section C,Sale,Pieces,User1,2024-07-18,Very High
2,5,1,680.3,438.33,19,Brand B,Supplier X,Depot 3,Manager 1,Section B,Return,Kg,User3,2024-09-06,Very Low
15,11,7,499.4,348.06,6,Brand D,Supplier X,Depot 2,Manager 2,Section C,Return,Boxes,User1,2024-03-28,Low
83,90,75,613.62,39.79,20,Brand D,Supplier Y,Depot 1,Manager 2,Section B,Return,Pieces,User3,2024-04-25,Very High
6,5,4,389.42,18.55,1,Brand C,Supplier X,Depot 3,Manager 3,Section B,Return,Kg,User2,2024-12-06,Very Low
2,6,4,286.24,361.57,1,Brand A,Supplier Z,Depot 1,Manager 3,Section C,Return,Boxes,User3,2024-09-02,Very Low
0,5,5,859.57,124.14,16,Brand C,Supplier Z,Depot 2,Manager 1,Section A,Return,Boxes,User3,2024-11-14,Very Low
95,78,69,141.97,87.81,9,Brand C,Supplier X,Depot 2,Manager 1,Section C,Purchase,Kg,User3,2024-08-07,Very High
19,24,14,555.67,360.08,4,Brand B,Supplier X,Depot 3,Manager 2,Section B,Purchase,Boxes,User3,2024-10-03,Low
55,65,50,525.75,84.25,13,Brand C,Supplier Z,Depot 1,Manager 3,Section C,Sale,Kg,User3,2024-09-05,High
70,65,40,541.77,170.53,10,Brand D,Supplier Z,Depot 3,Manager 1,Section B,Sale,Pieces,User3,2024-02-06,High
20,19,8,325.87,337.15,15,Brand D,Supplier X,Depot 3,Manager 1,Section A,Purchase,Kg,User1,2024-11-17,Low
45,42,30,742.15,382.7,14,Brand D,Supplier Y,Depot 3,Manager 3,Section A,Purchase,Boxes,User3,2024-06-14,Perfect
43,34,19,720.14,407.53,15,Brand D,Supplier Z,Depot 3,Manager 2,Section B,Purchase,Boxes,User2,2024-12-14,Perfect
53,75,41,66.69,284.14,17,Brand A,Supplier Y,Depot 1,Manager 3,Section A,Return,Kg,User2,2024-05-24,High
42,33,23,218.88,41.08,20,Brand B,Supplier Z,Depot 2,Manager 2,Section A,Purchase,Boxes,User3,2024-06-04,Perfect
27,38,28,727.02,120.0,6,Brand A,Supplier Z,Depot 2,Manager 2,Section B,Return,Kg,User3,2024-11-20,Perfect
86,94,80,799.12,391.71,12,Brand D,Supplier X,Depot 3,Manager 3,Section C,Return,Kg,User1,2024-01-04,Very High
2,6,5,670.97,170.59,8,Brand D,Supplier Y,Depot 1,Manager 1,Section B,Sale,Kg,User3,2024-08-22,Very Low
17,22,6,234.99,259.0,11,Brand A,Supplier X,Depot 1,Manager 3,Section A,Purchase,Boxes,User3,2024-05-12,Low
74,60,43,652.26,223.03,5,Brand B,Supplier Z,Depot 1,Manager 2,Section C,Sale,Pieces,User2,2024-01-13,High
10,4,1,178.46,492.26,14,Brand C,Supplier Y,Depot 3,Manager 2,Section A,Purchase,Pieces,User3,2024-07-21,Very Low
51,75,48,899.16,228.74,20,Brand B,Supplier Y,Depot 2,Manager 2,Section B,Return,Boxes,User1,2024-01-22,High
23,23,11,49.04,280.79,17,Brand C,Supplier Y,Depot 3,Manager 3,Section B,Sale,Boxes,User2,2024-05-05,Low
63,55,31,902.09,302.43,20,Brand A,Supplier Y,Depot 1,Manager 1,Section B,Return,Pieces,User3,2024-10-14,High
11,11,8,141.95,138.21,6,Brand C,Supplier X,Depot 2,Manager 1,Section A,Sale,Kg,User1,2024-05-19,Low
94,85,59,130.89,280.42,13,Brand B,Supplier Z,Depot 2,Manager 2,Section B,Sale,Kg,User2,2024-02-10,Very High
18,23,7,83.19,209.78,16,Brand A,Supplier Y,Depot 2,Manager 2,Section A,Purchase,Kg,User3,2024-07-30,Low
87,83,78,987.86,106.33,6,Brand D,Supplier Y,Depot 2,Manager 3,Section A,Purchase,Kg,User3,2024-04-23,Very High
89,86,55,614.57,331.87,16,Brand C,Supplier Y,Depot 1,Manager 1,Section A,Purchase,Kg,User2,2024-07-14,Very High
8,1,2,307.93,173.67,18,Brand A,Supplier X,Depot 1,Manager 3,Section A,Sale,Kg,User1,2024-06-13,Very Low
69,58,47,163.37,495.25,20,Brand C,Supplier Z,Depot 2,Manager 3,Section B,Sale,Pieces,User2,2024-05-28,High
26,41,23,839.65,79.07,2,Brand A,Supplier Z,Depot 3,Manager 1,Section A,Sale,Boxes,User3,2024-08-06,Perfect
13,14,12,917.72,179.62,20,Brand B,Supplier Z,Depot 3,Manager 1,Section C,Sale,Kg,User1,2024-08-04,Low
92,96,52,224.63,33.32,18,Brand A,Supplier Y,Depot 3,Manager 2,Section C,Return,Pieces,User2,2024-10-04,Very High
68,66,33,31.67,113.24,2,Brand C,Supplier Z,Depot 2,Manager 3,Section B,Purchase,Pieces,User2,2024-02-02,High
45,26,27,741.67,490.67,7,Brand B,Supplier Y,Depot 2,Manager 3,Section B,Purchase,Kg,User2,2024-11-14,Perfect
1,3,1,185.56,166.75,14,Brand A,Supplier Z,Depot 3,Manager 1,Section C,Return,Boxes,User3,2024-06-21,Very Low
28,30,30,697.84,28.99,8,Brand D,Supplier Y,Depot 3,Manager 3,Section C,Purchase,Pieces,User1,2024-05-27,Perfect
84,86,78,730.45,137.55,9,Brand C,Supplier Y,Depot 1,Manager 3,Section C,Sale,Kg,User3,2024-07-27,Very High
25,23,6,937.67,328.86,4,Brand C,Supplier Y,Depot 3,Manager 2,Section C,Sale,Pieces,User2,2024-01-20,Low
15,19,12,401.55,229.51,9,Brand C,Supplier X,Depot 1,Manager 3,Section C,Purchase,Boxes,User1,2024-03-03,Low
3,10,4,15.43,408.79,19,Brand C,Supplier X,Depot 2,Manager 1,Section B,Return,Kg,User1,2024-11-19,Very Low
40,29,24,471.29,65.95,5,Brand C,Supplier Y,Depot 3,Manager 2,Section B,Sale,Pieces,User1,2024-02-05,Perfect
7,9,3,104.35,315.21,13,Brand C,Supplier X,Depot 2,Manager 3,Section A,Return,Kg,User3,2024-10-10,Very Low
20,15,14,300.32,383.17,9,Brand C,Supplier X,Depot 1,Manager 2,Section A,Return,Kg,User3,2024-03-12,Low
88,92,76,590.64,499.12,10,Brand D,Supplier X,Depot 2,Manager 3,Section B,Purchase,Boxes,User1,2024-01-31,Very High
12,19,6,633.55,193.35,2,Brand B,Supplier X,Depot 2,Manager 3,Section C,Purchase,Pieces,User2,2024-01-03,Low
58,70,35,701.02,466.49,2,Brand D,Supplier X,Depot 2,Manager 3,Section B,Sale,Boxes,User1,2024-05-26,High
81,76,74,760.05,495.54,15,Brand D,Supplier X,Depot 3,Manager 2,Section C,Purchase,Kg,User2,2024-04-23,Very High
55,69,40,947.7,379.64,8,Brand D,Supplier X,Depot 2,Manager 2,Section C,Sale,Kg,User3,2024-08-08,High
59,59,42,839.94,379.76,11,Brand B,Supplier X,Depot 1,Manager 1,Section A,Sale,Kg,User1,2024-09-02,High
4,1,2,889.25,140.52,20,Brand C,Supplier Z,Depot 3,Manager 2,Section C,Purchase,Pieces,User3,2024-04-30,Very Low
39,49,25,107.52,319.66,13,Brand A,Supplier X,Depot 3,Manager 2,Section C,Return,Pieces,User2,2024-06-26,Perfect
10,10,2,565.99,31.59,17,Brand D,Supplier Z,Depot 2,Manager 3,Section B,Purchase,Pieces,User1,2024-02-02,Very Low
34,41,21,169.81,98.87,8,Brand D,Supplier Z,Depot 1,Manager 2,Section A,Purchase,Pieces,User3,2024-08-17,Perfect
100,87,59,999.9,496.23,1,Brand D,Supplier Y,Depot 3,Manager 2,Section A,Sale,Kg,User1,2024-09-12,Very High
95,99,74,513.56,111.92,12,Brand B,Supplier Z,Depot 2,Manager 2,Section B,Return,Pieces,User1,2024-06-01,Very High
91,94,73,123.4,489.25,3,Brand D,Supplier Z,Depot 3,Manager 2,Section A,Purchase,Kg,User1,2024-12-21,Very High
60,55,45,410.66,72.88,8,Brand C,Supplier Z,Depot 3,Manager 3,Section A,Return,Kg,User2,2024-11-15,High
35,36,30,256.76,36.82,16,Brand B,Supplier Y,Depot 2,Manager 3,Section B,Purchase,Kg,User3,2024-08-27,Perfect
79,94,79,39.31,324.32,7,Brand A,Supplier X,Depot 1,Manager 3,Section C,Return,Boxes,User1,2024-11-27,Very High
12,20,11,512.75,182.47,4,Brand A,Supplier Y,Depot 2,Manager 2,Section A,Purchase,Pieces,User2,2024-02-25,Low
84,100,66,706.9,245.63,18,Brand A,Supplier Z,Depot 3,Manager 3,Section C,Return,Kg,User2,2024-02-03,Very High
22,14,14,110.77,39.08,12,Brand B,Supplier X,Depot 1,Manager 2,Section A,Return,Boxes,User1,2024-03-19,Low
4,4,1,38.34,317.16,20,Brand A,Supplier X,Depot 1,Manager 3,Section A,Sale,Boxes,User2,2024-05-03,Very Low
5,2,3,247.47,61.45,10,Brand A,Supplier Y,Depot 3,Manager 3,Section A,Return,Boxes,User1,2024-06-03,Very Low
60,74,32,922.85,353.06,17,Brand C,Supplier Z,Depot 2,Manager 2,Section C,Sale,Pieces,User3,2024-08-27,High
10,6,4,449.02,191.07,12,Brand A,Supplier Y,Depot 1,Manager 1,Section C,Return,Boxes,User3,2024-03-17,Very Low
1,0,1,268.29,211.73,11,Brand A,Supplier Y,Depot 2,Manager 3,Section A,Purchase,Kg,User2,2024-08-12,Very Low
0,3,0,107.63,274.41,2,Brand D,Supplier X,Depot 2,Manager 2,Section C,Return,Kg,User1,2024-07-12,Very Low
81,89,71,810.55,139.09,13,Brand A,Supplier Z,Depot 1,Manager 3,Section B,Purchase,Pieces,User1,2024-05-12,Very High
18,11,6,836.95,38.96,15,Brand C,Supplier X,Depot 3,Manager 2,Section B,Return,Pieces,User2,2024-03-31,Low
13,16,13,403.44,393.75,5,Brand A,Supplier Z,Depot 1,Manager 1,Section B,Purchase,Pieces,User1,2024-11-02,Low
17,24,8,165.45,92.07,5,Brand D,Supplier Y,Depot 3,Manager 3,Section C,Sale,Pieces,User1,2024-08-23,Low
58,58,47,186.39,316.34,19,Brand B,Supplier Y,Depot 3,Manager 2,Section B,Sale,Pieces,User3,2024-09-27,High
27,30,18,754.31,327.99,10,Brand A,Supplier X,Depot 2,Manager 3,Section C,Return,Boxes,User2,2024-12-23,Perfect
0,7,0,718.43,447.91,7,Brand A,Supplier Y,Depot 2,Manager 1,Section B,Return,Kg,User1,2024-04-24,Very Low
11,20,9,468.44,458.01,9,Brand C,Supplier Z,Depot 1,Manager 2,Section C,Sale,Boxes,User2,2024-04-10,Low
99,85,70,347.79,232.87,4,Brand B,Supplier Y,Depot 3,Manager 2,Section B,Purchase,Pieces,User3,2024-06-02,Very High
68,66,40,999.2,24.72,16,Brand B,Supplier Z,Depot 3,Manager 1,Section C,Purchase,Boxes,User3,2024-03-24,High
4,1,2,594.13,409.55,2,Brand C,Supplier Y,Depot 3,Manager 3,Section A,Purchase,Kg,User3,2024-03-13,Very Low
6,3,1,446.04,180.94,2,Brand C,Supplier Z,Depot 1,Manager 3,Section C,Sale,Kg,User2,2024-09-25,Very Low
87,78,56,372.66,309.35,20,Brand B,Supplier X,Depot 1,Manager 3,Section C,Sale,Pieces,User1,2024-11-12,Very High
68,58,50,541.39,8.06,20,Brand D,Supplier Z,Depot 2,Manager 2,Section A,Return,Boxes,User2,2024-04-26,High
74,74,40,594.33,154.72,14,Brand B,Supplier X,Depot 2,Manager 3,Section A,Purchase,Boxes,User2,2024-08-17,High
21,14,13,514.79,347.47,1,Brand B,Supplier Y,Depot 2,Manager 2,Section A,Sale,Boxes,User1,2024-11-13,Low
52,63,43,376.75,6.5,15,Brand D,Supplier Y,Depot 3,Manager 3,Section B,Purchase,Pieces,User3,2024-08-17,High
24,19,7,361.25,18.68,20,Brand A,Supplier Z,Depot 2,Manager 3,Section A,Sale,Kg,User3,2024-04-24,Low
22,15,13,920.62,491.8,15,Brand A,Supplier X,Depot 2,Manager 2,Section A,Return,Kg,User1,2024-09-01,Low
10,7,3,778.97,284.96,4,Brand C,Supplier X,Depot 3,Manager 1,Section C,Return,Pieces,User3,2024-10-30,Very Low
76,95,52,353.96,433.21,2,Brand D,Supplier Y,Depot 2,Manager 3,Section C,Sale,Kg,User1,2024-12-29,Very High
43,26,18,229.72,51.92,9,Brand B,Supplier Z,Depot 1,Manager 2,Section B,Purchase,Pieces,User3,2024-08-25,Perfect
23,11,6,230.37,245.12,4,Brand D,Supplier Z,Depot 3,Manager 3,Section C,Return,Kg,User3,2024-10-24,Low
44,47,29,594.86,469.73,8,Brand B,Supplier Y,Depot 2,Manager 2,Section C,Sale,Kg,User2,2024-10-10,Perfect
60,74,39,389.55,124.37,15,Brand A,Supplier Y,Depot 2,Manager 3,Section B,Return,Boxes,User3,2024-09-14,High
70,54,47,196.1,450.75,2,Brand A,Supplier Y,Depot 1,Manager 1,Section A,Sale,Boxes,User3,2024-12-22,High
18,20,8,136.46,145.48,12,Brand B,Supplier Z,Depot 3,Manager 2,Section A,Purchase,Pieces,User3,2024-09-17,Low
1,10,5,80.15,54.16,2,Brand B,Supplier X,Depot 2,Manager 1,Section A,Return,Kg,User1,2024-03-19,Very Low
95,88,76,658.14,383.94,5,Brand C,Supplier Z,Depot 3,Manager 2,Section B,Return,Boxes,User1,2024-04-09,Very High
69,60,43,122.98,232.57,5,Brand B,Supplier X,Depot 1,Manager 2,Section B,Return,Boxes,User1,2024-01-25,High
53,52,48,561.12,398.14,16,Brand D,Supplier X,Depot 1,Manager 1,Section A,Sale,Pieces,User2,2024-10-18,High
87,80,58,436.42,237.49,4,Brand C,Supplier X,Depot 2,Manager 3,Section B,Return,Pieces,User3,2024-08-04,Very High
36,41,23,246.19,124.65,4,Brand D,Supplier Z,Depot 1,Manager 3,Section C,Purchase,Boxes,User1,2024-06-05,Perfect
46,43,27,442.04,424.63,2,Brand D,Supplier Y,Depot 3,Manager 2,Section B,Purchase,Pieces,User3,2024-11-19,Perfect
10,4,3,787.89,49.55,13,Brand D,Supplier Z,Depot 3,Manager 1,Section C,Return,Boxes,User2,2024-09-17,Very Low
97,88,57,230.23,433.09,6,Brand B,Supplier Z,Depot 3,Manager 3,Section B,Purchase,Boxes,User3,2024-11-23,Very High
0,9,2,948.65,219.19,13,Brand D,Supplier Y,Depot 3,Manager 1,Section B,Purchase,Boxes,User3,2024-09-06,Very Low
61,65,47,188.63,406.91,12,Brand A,Supplier Z,Depot 1,Manager 2,Section A,Purchase,Kg,User1,2024-11-23,High
71,56,41,901.64,385.64,13,Brand C,Supplier Y,Depot 1,Manager 2,Section B,Return,Boxes,User3,2024-08-18,High
39,27,20,93.49,273.64,17,Brand B,Supplier Z,Depot 2,Manager 3,Section C,Sale,Boxes,User2,2024-04-25,Perfect
91,87,53,624.78,407.3,12,Brand A,Supplier X,Depot 3,Manager 2,Section C,Return,Pieces,User3,2024-09-15,Very High
8,0,4,181.05,53.3,20,Brand B,Supplier Y,Depot 1,Manager 3,Section A,Return,Kg,User1,2024-09-25,Very Low
91,77,80,493.07,55.76,8,Brand B,Supplier Y,Depot 3,Manager 1,Section A,Purchase,Boxes,User2,2024-02-07,Very High
25,21,12,439.78,198.36,8,Brand B,Supplier Y,Depot 1,Manager 1,Section B,Sale,Kg,User2,2024-03-13,Low
78,77,51,368.61,7.25,18,Brand D,Supplier Y,Depot 3,Manager 3,Section C,Sale,Kg,User2,2024-03-11,Very High
22,17,11,14.22,304.18,19,Brand D,Supplier Z,Depot 1,Manager 2,Section A,Purchase,Kg,User2,2024-07-03,Low
39,37,24,904.97,184.34,7,Brand B,Supplier X,Depot 2,Manager 1,Section B,Return,Pieces,User2,2024-09-15,Perfect
33,27,28,823.1,462.84,12,Brand D,Supplier Z,Depot 1,Manager 1,Section B,Sale,Boxes,User3,2024-08-26,Perfect
8,0,2,93.99,52.92,5,Brand C,Supplier X,Depot 1,Manager 3,Section C,Purchase,Boxes,User2,2024-07-20,Very Low
10,0,2,787.54,243.41,19,Brand B,Supplier X,Depot 1,Manager 3,Section B,Return,Boxes,User1,2024-06-25,Very Low
60,72,42,522.95,132.05,14,Brand D,Supplier X,Depot 3,Manager 3,Section A,Purchase,Boxes,User3,2024-02-07,High
10,9,3,488.36,215.25,20,Brand C,Supplier Z,Depot 3,Manager 1,Section B,Purchase,Kg,User2,2024-07-06,Very Low
94,91,67,854.75,134.67,14,Brand D,Supplier Z,Depot 2,Manager 1,Section C,Purchase,Pieces,User1,2024-07-16,Very High
82,99,64,796.52,51.69,10,Brand A,Supplier Z,Depot 1,Manager 1,Section C,Purchase,Pieces,User1,2024-04-18,Very High
58,72,49,888.1,302.63,17,Brand A,Supplier X,Depot 2,Manager 1,Section B,Return,Kg,User3,2024-06-24,High
21,17,8,891.45,416.22,9,Brand B,Supplier X,Depot 1,Manager 2,Section A,Sale,Boxes,User1,2024-03-16,Low
90,99,67,793.51,343.43,15,Brand C,Supplier Z,Depot 2,Manager 1,Section C,Purchase,Boxes,User3,2024-12-21,Very High
76,84,75,829.52,86.19,19,Brand B,Supplier Z,Depot 1,Manager 3,Section A,Sale,Pieces,User3,2024-08-18,Very High
71,72,36,687.24,212.38,11,Brand B,Supplier X,Depot 2,Manager 1,Section C,Purchase,Boxes,User1,2024-09-28,High
95,86,55,550.6,493.27,7,Brand A,Supplier Z,Depot 1,Manager 3,Section C,Sale,Boxes,User2,2024-02-13,Very High
34,30,23,159.83,91.88,19,Brand A,Supplier Z,Depot 1,Manager 1,Section C,Sale,Kg,User3,2024-10-06,Perfect
55,59,31,968.42,472.46,2,Brand A,Supplier Y,Depot 2,Manager 3,Section A,Sale,Boxes,User1,2024-03-28,High
26,44,16,318.79,234.68,4,Brand C,Supplier Z,Depot 3,Manager 1,Section A,Purchase,Pieces,User3,2024-02-27,Perfect
54,54,46,489.35,46.82,1,Brand B,Supplier Z,Depot 3,Manager 1,Section C,Purchase,Pieces,User2,2024-11-30,High
11,19,14,324.2,10.44,16,Brand B,Supplier X,Depot 3,Manager 1,Section B,Sale,Pieces,User3,2024-12-30,Low
0,9,4,516.48,320.93,2,Brand A,Supplier Z,Depot 1,Manager 1,Section C,Return,Boxes,User2,2024-03-14,Very Low
23,19,6,504.3,311.63,20,Brand C,Supplier Y,Depot 2,Manager 3,Section A,Return,Pieces,User1,2024-01-23,Low
89,96,80,781.5,51.55,2,Brand A,Supplier Y,Depot 1,Manager 3,Section A,Return,Kg,User2,2024-03-14,Very High
99,94,78,148.88,493.78,5,Brand D,Supplier X,Depot 3,Manager 1,Section C,Sale,Boxes,User1,2024-03-16,Very High
44,50,29,557.92,295.08,10,Brand A,Supplier Z,Depot 1,Manager 1,Section C,Sale,Pieces,User2,2024-04-24,Perfect
94,98,57,192.08,282.0,1,Brand B,Supplier Y,Depot 1,Manager 2,Section A,Sale,Kg,User2,2024-05-16,Very High
14,22,9,692.39,182.48,11,Brand A,Supplier Z,Depot 1,Manager 1,Section A,Sale,Boxes,User3,2024-10-08,Low
90,82,68,813.01,172.37,20,Brand A,Supplier Z,Depot 3,Manager 3,Section C,Purchase,Boxes,User3,2024-12-26,Very High
52,63,38,530.17,426.66,10,Brand B,Supplier X,Depot 1,Manager 2,Section C,Purchase,Kg,User3,2024-07-04,High
0,5,0,75.28,366.59,8,Brand A,Supplier Y,Depot 3,Manager 3,Section A,Sale,Kg,User1,2024-07-15,Very Low
3,10,5,245.23,405.33,3,Brand C,Supplier Y,Depot 3,Manager 1,Section B,Purchase,Boxes,User1,2024-02-24,Very Low
78,99,61,676.35,160.45,20,Brand B,Supplier Z,Depot 1,Manager 2,Section C,Purchase,Boxes,User1,2024-12-24,Very High
9,0,3,127.64,71.74,12,Brand D,Supplier X,Depot 2,Manager 2,Section A,Sale,Kg,User1,2024-12-05,Very Low
27,41,28,748.64,242.61,6,Brand A,Supplier Z,Depot 3,Manager 1,Section B,Return,Pieces,User2,2024-01-11,Perfect
22,22,8,937.03,71.31,4,Brand B,Supplier X,Depot 3,Manager 3,Section A,Sale,Pieces,User1,2024-01-12,Low
10,3,5,232.85,422.39,19,Brand D,Supplier Y,Depot 1,Manager 1,Section C,Sale,Pieces,User1,2024-05-11,Very Low
22,18,14,55.53,76.91,15,Brand B,Supplier Z,Depot 2,Manager 2,Section B,Return,Kg,User1,2024-08-22,Low
12,21,13,189.67,43.29,18,Brand A,Supplier X,Depot 1,Manager 1,Section A,Return,Boxes,User3,2024-03-02,Low
84,80,67,872.29,138.38,11,Brand A,Supplier Z,Depot 2,Manager 2,Section C,Sale,Kg,User3,2024-04-02,Very High
3,6,1,769.37,35.02,10,Brand A,Supplier X,Depot 3,Manager 1,Section A,Return,Boxes,User2,2024-12-23,Very Low
63,60,33,923.42,13.8,12,Brand B,Supplier X,Depot 2,Manager 3,Section A,Sale,Boxes,User1,2024-11-11,High
70,72,38,303.23,256.86,10,Brand B,Supplier Y,Depot 3,Manager 3,Section C,Purchase,Boxes,User1,2024-01-25,High
88,99,56,324.88,133.88,15,Brand B,Supplier Z,Depot 2,Manager 3,Section B,Sale,Boxes,User2,2024-05-17,Very High
26,33,20,61.18,360.35,13,Brand D,Supplier Y,Depot 1,Manager 3,Section A,Return,Pieces,User1,2024-02-29,Perfect
1,10,4,821.06,317.4,15,Brand D,Supplier Z,Depot 2,Manager 3,Section B,Purchase,Boxes,User1,2024-11-23,Very Low
41,38,25,604.01,311.89,2,Brand C,Supplier Z,Depot 3,Manager 1,Section B,Return,Kg,User2,2024-03-25,Perfect
39,46,28,953.9,466.41,14,Brand B,Supplier Y,Depot 3,Manager 1,Section A,Return,Boxes,User2,2024-07-13,Perfect
63,66,32,391.83,275.19,9,Brand D,Supplier X,Depot 2,Manager 2,Section A,Sale,Kg,User1,2024-07-01,High
13,16,11,728.54,332.83,8,Brand A,Supplier Y,Depot 1,Manager 3,Section B,Sale,Kg,User1,2024-05-25,Low
69,74,50,811.3,320.25,8,Brand C,Supplier Z,Depot 3,Manager 3,Section B,Return,Kg,User1,2024-03-30,High
31,27,26,342.91,84.47,8,Brand A,Supplier X,Depot 1,Manager 3,Section C,Purchase,Kg,User2,2024-01-02,Perfect
40,39,29,142.27,352.45,17,Brand C,Supplier Z,Depot 3,Manager 1,Section C,Purchase,Pieces,User3,2024-07-04,Perfect
79,79,56,839.82,193.37,16,Brand A,Supplier X,Depot 2,Manager 1,Section B,Purchase,Kg,User1,2024-03-07,Very High
0,5,5,282.07,278.23,19,Brand B,Supplier Z,Depot 2,Manager 2,Section C,Sale,Pieces,User2,2024-07-30,Very Low
100,87,65,435.88,59.67,5,Brand A,Supplier X,Depot 3,Manager 2,Section B,Purchase,Kg,User3,2024-02-08,Very High
40,31,27,159.4,5.2,8,Brand D,Supplier X,Depot 2,Manager 1,Section C,Return,Pieces,User2,2024-12-27,Perfect
23,15,14,846.38,112.0,4,Brand B,Supplier X,Depot 3,Manager 2,Section B,Sale,Boxes,User2,2024-07-04,Low
80,79,62,715.2,353.37,5,Brand D,Supplier X,Depot 3,Manager 2,Section A,Sale,Kg,User2,2024-04-06,Very High
24,17,12,600.85,378.97,15,Brand B,Supplier X,Depot 2,Manager 3,Section B,Sale,Kg,User2,2024-12-17,Low
11,16,8,258.83,337.95,17,Brand B,Supplier X,Depot 1,Manager 3,Section A,Purchase,Pieces,User2,2024-01-04,Low
1,1,5,297.74,257.51,13,Brand C,Supplier Y,Depot 3,Manager 1,Section C,Sale,Boxes,User1,2024-12-11,Very Low
20,24,14,713.68,159.06,9,Brand C,Supplier X,Depot 1,Manager 2,Section B,Return,Boxes,User3,2024-08-14,Low
53,58,48,287.34,401.76,10,Brand B,Supplier X,Depot 2,Manager 1,Section B,Return,Kg,User2,2024-03-07,High
45,36,21,160.28,240.69,15,Brand A,Supplier X,Depot 3,Manager 2,Section A,Sale,Boxes,User3,2024-10-24,Perfect
92,93,72,45.49,422.31,9,Brand B,Supplier Y,Depot 1,Manager 3,Section C,Sale,Boxes,User3,2024-02-12,Very High
87,99,61,967.85,417.8,7,Brand C,Supplier X,Depot 1,Manager 3,Section C,Sale,Kg,User3,2024-01-22,Very High
0,0,5,257.62,27.29,15,Brand C,Supplier Z,Depot 2,Manager 2,Section C,Sale,Pieces,User2,2024-03-04,Very Low
48,35,19,861.12,427.71,18,Brand D,Supplier Z,Depot 3,Manager 1,Section A,Return,Kg,User1,2024-05-17,Perfect
51,54,37,274.37,397.33,11,Brand D,Supplier X,Depot 3,Manager 2,Section A,Return,Boxes,User2,2024-01-03,High
